time,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
14:00:00,4,0,1,1,18.04,21.97,18,27.9993,33,149,182
19:00:00,2,0,0,1,28.7,31.82,42,16.9979,114,265,379
19:00:00,1,0,1,1,10.66,12.88,53,15.0013,6,220,226
5:00:00,2,0,1,2,22.14,25.76,68,8.9981,1,15,16
9:00:00,4,0,1,2,7.38,10.605,74,6.0032,12,208,220
21:00:00,4,0,0,1,22.14,25.76,83,7.0015,53,120,173
6:00:00,3,0,1,2,22.14,25.76,88,22.0028,0,72,72
23:00:00,3,0,0,3,23.78,27.275,78,6.0032,12,33,45
2:00:00,2,0,1,1,13.94,15.91,66,15.0013,1,4,5
12:00:00,2,0,0,1,30.34,34.85,66,6.0032,162,258,420
9:00:00,2,0,1,2,20.5,24.24,82,15.0013,61,289,350
15:00:00,3,0,1,1,35.26,12.12,30,31.0009,127,256,383
8:00:00,1,0,1,1,11.48,15.15,75,6.0032,16,533,549
9:00:00,4,0,1,2,16.4,20.455,66,6.0032,12,141,153
13:00:00,4,0,1,1,24.6,31.06,46,0,95,210,305
19:00:00,1,0,0,1,7.38,9.85,47,8.9981,14,47,61
8:00:00,2,0,1,1,18.86,22.725,67,23.9994,27,603,630
2:00:00,3,0,0,1,27.88,31.82,57,0,16,58,74
7:00:00,4,0,1,2,10.66,12.88,60,12.998,3,366,369
6:00:00,4,0,1,1,13.94,17.425,81,6.0032,3,140,143
0:00:00,2,0,1,1,24.6,28.79,78,8.9981,30,49,79
3:00:00,1,0,0,3,9.84,11.365,87,15.0013,0,9,9
21:00:00,1,0,1,1,13.94,17.425,49,7.0015,8,126,134
5:00:00,1,0,0,3,9.02,11.365,93,11.0014,0,2,2
11:00:00,3,0,0,1,31.98,34.85,46,19.9995,101,189,290
10:00:00,4,0,1,1,21.32,25,36,19.9995,75,200,275
8:00:00,1,0,1,2,7.38,10.605,51,6.0032,3,214,217
9:00:00,2,0,0,1,22.14,25.76,56,15.0013,97,154,251
7:00:00,4,0,1,3,13.12,15.15,87,16.9979,1,106,107
18:00:00,1,0,0,2,11.48,12.12,93,30.0026,2,81,83
19:00:00,2,0,0,1,22.14,25.76,16,22.0028,170,243,413
16:00:00,2,0,1,1,22.14,25.76,28,27.9993,27,142,169
5:00:00,2,0,1,1,13.94,17.425,81,7.0015,0,16,16
18:00:00,4,0,0,1,17.22,21.21,71,7.0015,39,146,185
14:00:00,1,0,0,1,11.48,13.635,36,16.9979,22,69,91
19:00:00,2,0,0,2,24.6,31.06,40,11.0014,163,296,459
19:00:00,2,0,1,2,17.22,21.21,77,8.9981,26,342,368
20:00:00,2,0,1,2,21.32,25,83,8.9981,22,130,152
10:00:00,3,0,1,1,33.62,37.88,46,12.998,33,80,113
4:00:00,2,0,0,1,13.12,15.91,36,11.0014,3,4,7
17:00:00,4,0,1,2,13.12,14.395,53,26.0027,16,501,517
12:00:00,4,0,1,1,22.96,26.515,40,6.0032,39,166,205
19:00:00,4,0,0,1,18.86,22.725,51,6.0032,55,228,283
5:00:00,3,0,1,1,22.96,26.515,73,6.0032,1,22,23
1:00:00,3,0,0,1,18.86,22.725,72,7.0015,28,52,80
9:00:00,3,0,1,2,31.98,37.12,62,8.9981,34,141,175
17:00:00,2,0,1,3,21.32,25,88,11.0014,62,429,491
1:00:00,2,0,0,2,14.76,17.425,76,11.0014,13,49,62
16:00:00,2,0,0,3,27.88,31.82,83,19.0012,115,235,350
2:00:00,3,0,1,1,26.24,31.06,57,19.9995,3,7,10
22:00:00,1,0,0,1,12.3,13.635,56,22.0028,8,29,37
10:00:00,4,0,1,1,9.84,11.365,52,12.998,23,122,145
21:00:00,3,0,1,1,25.42,28.79,83,8.9981,18,89,107
19:00:00,4,0,1,2,14.76,17.425,71,15.0013,19,192,211
6:00:00,4,0,1,1,18.04,21.97,77,7.0015,8,147,155
14:00:00,1,0,1,2,19.68,23.485,72,0,56,146,202
0:00:00,1,0,1,3,12.3,14.395,93,16.9979,0,8,8
18:00:00,3,1,0,1,32.8,36.365,46,8.9981,222,196,418
4:00:00,4,0,1,1,14.76,18.94,93,0,1,4,5
15:00:00,4,0,1,2,21.32,25,63,11.0014,59,195,254
10:00:00,4,0,1,1,14.76,16.665,50,22.0028,34,163,197
11:00:00,3,0,1,2,27.88,31.82,65,8.9981,39,120,159
10:00:00,3,0,1,1,27.88,31.82,69,19.0012,54,87,141
11:00:00,1,0,1,1,11.48,13.635,52,15.0013,16,73,89
23:00:00,3,0,0,1,28.7,33.335,79,7.0015,12,43,55
5:00:00,1,0,0,1,14.76,17.425,62,8.9981,0,3,3
7:00:00,1,0,0,1,16.4,20.455,50,22.0028,4,9,13
15:00:00,3,0,1,3,26.24,28.03,94,8.9981,13,33,46
1:00:00,1,0,1,2,15.58,19.695,76,19.9995,0,12,12
13:00:00,2,0,1,2,26.24,30.305,69,27.9993,62,77,139
21:00:00,3,0,1,3,22.14,25.76,88,19.0012,12,109,121
15:00:00,1,0,0,1,23.78,27.275,37,19.9995,132,317,449
18:00:00,3,0,0,1,29.52,33.335,58,12.998,119,241,360
8:00:00,2,0,1,3,13.94,15.15,93,26.0027,5,74,79
11:00:00,4,0,1,2,25.42,28.79,83,0,8,76,84
11:00:00,1,0,1,1,10.66,12.12,25,16.9979,11,46,57
5:00:00,3,0,1,1,24.6,28.79,78,0,1,30,31
23:00:00,1,0,0,1,16.4,20.455,50,11.0014,12,40,52
11:00:00,4,0,1,1,22.96,26.515,63,0,80,150,230
13:00:00,1,0,1,2,17.22,21.21,77,0,13,124,137
8:00:00,1,0,1,1,7.38,9.85,74,8.9981,6,222,228
16:00:00,4,0,1,1,14.76,16.665,43,19.0012,35,325,360
19:00:00,2,0,1,1,26.24,30.305,23,16.9979,73,430,503
2:00:00,3,0,0,2,24.6,25,97,7.0015,18,46,64
19:00:00,1,0,0,1,12.3,12.88,36,32.9975,12,120,132
1:00:00,3,0,1,1,30.34,33.335,51,19.0012,6,24,30
10:00:00,3,0,0,1,32.8,40.15,66,8.9981,88,178,266
16:00:00,2,0,1,1,15.58,19.695,46,27.9993,17,113,130
23:00:00,3,0,1,1,18.04,21.97,67,15.0013,8,61,69
21:00:00,4,0,1,1,14.76,18.94,81,0,13,114,127
14:00:00,1,0,1,2,15.58,19.695,20,0,16,56,72
3:00:00,2,0,1,1,18.04,21.97,30,11.0014,0,3,3
2:00:00,2,0,0,1,18.86,22.725,59,8.9981,10,46,56
15:00:00,1,0,1,1,10.66,12.12,30,16.9979,14,58,72
11:00:00,1,0,1,1,9.02,11.365,37,12.998,5,85,90
8:00:00,4,0,1,3,18.86,22.725,94,0,9,223,232
12:00:00,1,0,0,2,14.76,16.665,66,19.9995,20,73,93
4:00:00,2,0,1,1,22.96,26.515,88,12.998,0,4,4
14:00:00,1,0,0,1,9.84,10.605,41,19.9995,52,179,231
23:00:00,2,0,1,3,19.68,23.485,82,12.998,8,47,55
22:00:00,4,0,1,1,10.66,13.635,65,8.9981,8,84,92
5:00:00,4,0,0,1,9.84,12.88,87,6.0032,1,12,13
2:00:00,3,0,1,2,30.34,33.335,51,16.9979,1,14,15
17:00:00,3,0,1,1,29.52,33.335,51,12.998,137,757,894
8:00:00,1,0,1,2,9.84,14.395,70,0,3,510,513
18:00:00,4,0,1,3,25.42,28.79,83,16.9979,20,248,268
15:00:00,3,0,1,1,31.16,34.85,55,16.9979,50,160,210
21:00:00,1,0,1,3,13.94,15.91,87,15.0013,0,29,29
22:00:00,1,0,1,2,9.84,12.12,87,8.9981,3,95,98
4:00:00,2,0,1,1,18.86,22.725,77,12.998,0,2,2
23:00:00,4,1,0,2,16.4,20.455,71,15.0013,9,60,69
1:00:00,1,1,0,2,8.2,9.85,44,12.998,1,15,16
7:00:00,3,0,1,2,27.06,30.305,83,6.0032,1,178,179
0:00:00,4,0,1,1,14.76,18.18,57,6.0032,8,52,60
2:00:00,2,0,1,1,24.6,31.06,56,6.0032,1,4,5
1:00:00,4,0,0,3,13.94,15.91,87,16.9979,1,23,24
16:00:00,3,0,0,2,34.44,39.395,49,11.0014,209,253,462
21:00:00,2,0,0,2,22.96,26.515,43,8.9981,53,167,220
7:00:00,3,0,0,1,29.52,34.85,77,11.0014,18,49,67
21:00:00,3,0,1,2,29.52,34.85,74,0,70,247,317
0:00:00,4,0,1,1,18.04,21.97,88,0,19,48,67
22:00:00,3,0,1,1,22.96,26.515,64,7.0015,27,189,216
13:00:00,3,0,1,2,32.8,35.605,42,11.0014,65,208,273
21:00:00,1,0,1,1,12.3,14.395,49,12.998,7,68,75
3:00:00,3,0,0,2,28.7,33.335,84,8.9981,9,23,32
21:00:00,4,0,1,1,24.6,31.06,53,23.9994,37,176,213
4:00:00,3,0,1,3,25.42,27.275,94,11.0014,0,3,3
17:00:00,4,0,1,3,16.4,20.455,100,22.0028,4,48,52
8:00:00,1,0,0,2,16.4,20.455,100,19.9995,1,8,9
7:00:00,1,0,1,2,13.94,15.91,87,19.0012,2,218,220
9:00:00,2,0,1,1,22.96,26.515,60,6.0032,35,268,303
7:00:00,1,0,0,2,12.3,16.665,52,0,1,23,24
18:00:00,3,0,1,2,22.96,26.515,68,8.9981,56,484,540
7:00:00,3,0,1,1,16.4,20.455,71,19.0012,16,283,299
21:00:00,1,0,1,1,13.12,15.91,57,11.0014,11,143,154
11:00:00,3,0,1,1,32.8,36.365,46,12.998,92,157,249
22:00:00,4,0,1,2,22.14,25.76,83,12.998,27,202,229
21:00:00,2,0,1,1,22.14,25.76,52,0,30,173,203
13:00:00,2,0,0,1,20.5,24.24,22,12.998,355,288,643
22:00:00,3,0,1,1,30.34,32.575,37,0,17,122,139
21:00:00,2,0,1,1,17.22,21.21,67,11.0014,17,100,117
10:00:00,1,0,1,1,9.84,9.85,44,30.0026,2,101,103
8:00:00,1,0,0,1,17.22,21.21,47,32.9975,11,37,48
4:00:00,4,0,1,2,14.76,16.665,81,26.0027,0,9,9
3:00:00,2,0,0,1,16.4,20.455,82,7.0015,8,15,23
20:00:00,2,0,1,1,32.8,39.395,63,8.9981,55,225,280
21:00:00,2,0,1,1,18.86,22.725,63,8.9981,19,126,145
13:00:00,3,0,1,1,27.06,31.06,29,6.0032,72,256,328
6:00:00,3,0,1,1,27.06,30.305,83,0,6,177,183
16:00:00,2,0,1,1,32.8,34.09,22,32.9975,63,255,318
2:00:00,4,0,1,1,13.94,16.665,76,8.9981,2,5,7
4:00:00,2,0,0,3,21.32,25,83,11.0014,9,7,16
14:00:00,4,0,1,1,18.86,22.725,47,30.0026,56,191,247
21:00:00,3,0,1,1,27.06,31.06,54,7.0015,75,186,261
23:00:00,2,1,0,2,14.76,17.425,81,12.998,8,56,64
8:00:00,1,0,0,1,12.3,13.635,52,22.0028,12,54,66
14:00:00,3,0,1,1,32.8,37.12,49,11.0014,66,112,178
21:00:00,3,0,1,2,27.88,31.82,89,8.9981,7,81,88
11:00:00,2,0,1,1,27.88,31.82,36,0,49,115,164
12:00:00,1,0,1,2,8.2,11.365,51,7.0015,2,55,57
10:00:00,1,0,0,2,16.4,20.455,87,0,31,137,168
3:00:00,2,0,1,1,15.58,19.695,46,0,0,3,3
5:00:00,2,0,1,1,17.22,21.21,47,11.0014,3,23,26
19:00:00,3,0,1,1,31.16,34.85,55,15.0013,50,297,347
21:00:00,4,0,1,1,20.5,24.24,63,19.9995,10,145,155
12:00:00,4,0,0,1,15.58,19.695,50,6.0032,89,364,453
1:00:00,2,1,0,1,18.04,21.97,62,0,6,9,15
18:00:00,1,0,1,1,10.66,11.365,38,19.9995,7,294,301
14:00:00,2,0,1,1,25.42,31.06,41,32.9975,84,186,270
11:00:00,2,0,1,1,16.4,20.455,37,19.9995,112,179,291
18:00:00,3,0,1,2,24.6,27.275,88,11.0014,19,262,281
16:00:00,2,1,0,1,21.32,25,55,32.9975,70,173,243
10:00:00,1,0,1,1,2.46,5.305,45,0,7,57,64
22:00:00,2,0,0,1,26.24,29.545,78,15.0013,36,94,130
12:00:00,3,0,0,2,21.32,25,67,15.0013,115,257,372
1:00:00,2,0,1,1,14.76,17.425,62,8.9981,10,28,38
15:00:00,1,0,1,1,9.02,9.85,35,26.0027,6,45,51
8:00:00,4,0,1,1,26.24,28.79,89,0,27,711,738
0:00:00,2,0,0,1,28.7,33.335,79,8.9981,28,89,117
6:00:00,3,0,1,1,29.52,34.09,70,11.0014,10,152,162
16:00:00,4,0,1,1,15.58,19.695,40,19.9995,28,282,310
1:00:00,1,1,0,1,5.74,8.335,43,7.0015,2,18,20
12:00:00,3,0,0,1,31.16,34.09,43,19.0012,187,276,463
14:00:00,2,0,1,1,18.86,22.725,31,27.9993,127,141,268
3:00:00,1,0,1,1,10.66,13.635,65,8.9981,0,3,3
8:00:00,1,0,1,1,13.12,14.395,61,23.9994,7,508,515
13:00:00,2,0,0,1,25.42,29.545,73,19.0012,195,261,456
5:00:00,1,0,1,2,6.56,9.09,55,8.9981,0,6,6
21:00:00,2,0,1,1,13.12,16.665,53,8.9981,9,84,93
15:00:00,2,0,0,2,30.34,32.575,27,27.9993,180,224,404
16:00:00,2,0,1,1,22.96,26.515,26,16.9979,113,350,463
11:00:00,3,0,0,1,26.24,31.06,38,26.0027,228,399,627
22:00:00,2,0,1,1,19.68,23.485,77,6.0032,3,109,112
3:00:00,4,1,0,1,13.94,17.425,81,7.0015,2,8,10
18:00:00,2,0,1,2,17.22,21.21,77,0,27,478,505
1:00:00,2,0,0,1,26.24,31.06,53,6.0032,34,89,123
13:00:00,2,0,1,2,32.8,36.365,43,16.9979,55,141,196
3:00:00,4,0,0,1,11.48,15.91,75,0,7,34,41
21:00:00,2,0,1,1,22.14,25.76,56,11.0014,30,253,283
19:00:00,1,0,1,1,10.66,12.12,38,19.0012,7,199,206
6:00:00,2,0,1,3,22.96,26.515,94,15.0013,2,22,24
23:00:00,3,0,0,1,31.16,36.365,66,19.9995,61,161,222
3:00:00,2,0,1,3,16.4,20.455,94,22.0028,0,2,2
1:00:00,1,0,1,2,11.48,15.15,61,6.0032,2,11,13
13:00:00,2,0,1,2,18.04,21.97,77,12.998,6,55,61
12:00:00,4,0,1,2,21.32,25,48,11.0014,71,261,332
2:00:00,1,0,1,2,11.48,15.91,41,0,0,3,3
17:00:00,3,0,1,1,31.16,34.09,45,19.9995,69,445,514
6:00:00,2,0,1,1,20.5,24.24,77,19.9995,7,158,165
19:00:00,1,0,1,2,17.22,21.21,71,11.0014,17,313,330
14:00:00,4,0,0,1,24.6,31.06,33,11.0014,292,362,654
15:00:00,2,0,1,1,31.98,37.12,59,11.0014,72,187,259
10:00:00,1,0,1,2,6.56,6.82,69,22.0028,5,37,42
16:00:00,1,0,1,1,18.04,21.97,35,16.9979,19,257,276
11:00:00,2,0,0,1,27.06,31.06,36,8.9981,120,249,369
16:00:00,3,0,1,3,27.88,31.82,83,30.0026,27,105,132
18:00:00,4,0,0,1,22.14,25.76,39,12.998,121,251,372
13:00:00,3,0,1,1,31.16,33.335,31,15.0013,51,166,217
16:00:00,3,0,0,1,30.34,34.85,70,0,222,252,474
16:00:00,2,0,1,2,32.8,35.605,41,27.9993,87,340,427
20:00:00,3,0,0,1,28.7,33.335,84,11.0014,67,126,193
18:00:00,3,0,0,1,31.98,34.09,35,7.0015,164,327,491
8:00:00,2,0,1,2,27.88,31.82,61,8.9981,45,432,477
4:00:00,4,0,1,1,13.12,16.665,81,6.0032,1,3,4
15:00:00,1,0,0,1,10.66,12.12,38,16.9979,35,78,113
18:00:00,3,0,1,1,27.06,31.06,44,16.9979,91,886,977
18:00:00,1,0,0,3,18.86,22.725,59,16.9979,25,81,106
13:00:00,2,0,0,1,13.94,16.665,81,8.9981,56,81,137
0:00:00,4,0,0,2,12.3,15.91,87,6.0032,9,108,117
12:00:00,4,0,0,1,16.4,20.455,40,11.0014,117,359,476
2:00:00,4,0,0,1,16.4,20.455,76,6.0032,8,58,66
7:00:00,1,0,1,2,9.02,12.12,60,7.0015,1,239,240
20:00:00,4,0,1,3,13.94,14.395,87,43.0006,1,25,26
20:00:00,4,0,1,2,15.58,19.695,54,16.9979,16,280,296
4:00:00,3,0,1,1,30.34,34.85,66,15.0013,2,4,6
11:00:00,1,0,1,1,9.02,10.605,51,19.9995,7,50,57
22:00:00,2,0,0,1,28.7,32.575,58,11.0014,63,151,214
17:00:00,2,0,1,1,24.6,31.06,43,6.0032,85,663,748
7:00:00,3,0,0,1,26.24,28.79,83,6.0032,8,54,62
18:00:00,1,0,1,1,13.94,16.665,36,11.0014,9,374,383
0:00:00,1,0,0,1,7.38,12.12,55,0,3,25,28
1:00:00,4,0,0,1,10.66,12.88,65,12.998,9,62,71
21:00:00,2,0,1,1,13.94,14.395,46,35.0008,8,81,89
20:00:00,4,0,1,1,12.3,15.91,52,6.0032,15,252,267
8:00:00,4,0,1,2,12.3,14.395,75,12.998,11,430,441
18:00:00,1,0,1,1,13.12,15.15,49,22.0028,19,134,153
9:00:00,3,0,1,1,28.7,12.12,58,7.0015,58,320,378
19:00:00,2,0,1,3,12.3,13.635,93,27.9993,1,52,53
5:00:00,2,0,0,1,22.96,26.515,88,6.0032,8,14,22
7:00:00,3,0,1,1,27.88,31.82,74,15.0013,22,255,277
23:00:00,2,0,1,1,25.42,31.06,53,0,17,90,107
14:00:00,1,0,1,1,8.2,9.09,27,19.0012,6,42,48
20:00:00,3,0,0,1,29.52,33.335,51,15.0013,108,188,296
21:00:00,1,0,1,1,10.66,13.635,60,8.9981,9,88,97
22:00:00,4,0,1,1,10.66,14.395,60,6.0032,7,141,148
11:00:00,3,0,0,3,26.24,29.545,78,11.0014,83,189,272
12:00:00,2,0,0,1,18.04,21.97,38,19.0012,166,147,313
18:00:00,4,0,1,2,14.76,17.425,57,12.998,10,563,573
17:00:00,4,0,1,1,13.94,15.15,49,23.9994,33,575,608
22:00:00,4,0,1,1,10.66,13.635,52,7.0015,9,88,97
10:00:00,3,0,0,1,28.7,32.575,54,11.0014,166,314,480
21:00:00,3,0,0,1,30.34,34.09,62,16.9979,65,162,227
4:00:00,2,0,1,3,16.4,20.455,94,22.0028,1,2,3
18:00:00,3,0,1,1,32.8,37.88,55,12.998,97,488,585
4:00:00,1,0,1,1,4.1,6.06,54,8.9981,1,2,3
17:00:00,1,0,1,1,9.02,11.365,51,11.0014,9,163,172
13:00:00,3,0,0,1,32.8,37.12,49,19.9995,200,272,472
19:00:00,1,0,1,2,24.6,31.06,40,30.0026,21,395,416
9:00:00,3,0,0,3,27.06,29.545,89,19.0012,27,76,103
19:00:00,2,0,1,1,32.8,38.635,59,15.0013,82,432,514
18:00:00,1,0,1,2,9.84,12.88,81,7.0015,3,165,168
9:00:00,4,0,1,2,17.22,21.21,100,15.0013,11,273,284
11:00:00,1,0,0,1,12.3,13.635,28,22.0028,30,84,114
0:00:00,3,0,0,1,31.98,37.88,66,8.9981,35,115,150
13:00:00,2,0,1,1,22.96,26.515,46,0,52,186,238
23:00:00,1,0,1,2,9.84,12.12,70,8.9981,1,30,31
15:00:00,3,0,1,1,27.06,31.06,31,26.0027,115,231,346
19:00:00,2,0,1,2,25.42,30.305,69,8.9981,46,268,314
20:00:00,2,0,1,2,28.7,31.82,24,36.9974,40,133,173
4:00:00,1,0,0,3,7.38,9.85,55,11.0014,0,1,1
18:00:00,3,0,0,1,29.52,34.85,74,6.0032,74,155,229
19:00:00,2,0,0,1,27.88,31.82,34,19.0012,116,337,453
21:00:00,1,0,0,1,21.32,25,72,6.0032,44,129,173
3:00:00,4,0,1,2,13.12,16.665,70,8.9981,1,2,3
18:00:00,4,0,1,1,17.22,21.21,32,31.0009,35,339,374
9:00:00,2,0,1,1,25.42,31.06,46,12.998,19,174,193
21:00:00,3,0,1,1,31.16,33.335,33,7.0015,47,162,209
10:00:00,1,0,1,1,12.3,13.635,42,31.0009,5,88,93
4:00:00,3,0,1,1,29.52,34.09,70,7.0015,0,8,8
6:00:00,1,0,1,1,2.46,7.575,45,0,0,43,43
17:00:00,4,0,0,1,20.5,24.24,34,16.9979,92,193,285
14:00:00,3,0,0,2,21.32,25,72,12.998,123,174,297
4:00:00,3,0,1,2,27.06,29.545,89,0,0,8,8
2:00:00,1,0,1,1,11.48,11.365,41,46.0022,1,2,3
5:00:00,1,0,0,2,13.94,15.91,46,15.0013,0,5,5
10:00:00,1,0,1,1,6.56,6.06,47,31.0009,5,55,60
18:00:00,1,0,0,2,12.3,13.635,49,22.0028,23,144,167
20:00:00,4,0,1,1,24.6,28.79,78,8.9981,66,306,372
14:00:00,2,0,1,1,22.96,26.515,28,36.9974,66,152,218
23:00:00,2,0,1,1,17.22,21.21,30,19.0012,21,92,113
8:00:00,3,0,1,2,21.32,25,77,8.9981,29,391,420
4:00:00,1,0,1,1,0.82,2.275,41,12.998,0,2,2
2:00:00,1,0,1,3,5.74,7.575,80,8.9981,0,3,3
16:00:00,1,0,1,1,14.76,16.665,34,19.0012,19,178,197
11:00:00,2,0,1,2,22.96,26.515,56,12.998,65,162,227
8:00:00,2,0,1,1,17.22,21.21,50,16.9979,25,415,440
21:00:00,4,0,1,2,20.5,24.24,77,6.0032,23,145,168
8:00:00,2,0,0,1,22.96,26.515,68,16.9979,24,95,119
1:00:00,3,0,0,2,27.06,29.545,89,19.0012,10,107,117
20:00:00,4,0,1,1,21.32,25,68,15.0013,25,236,261
4:00:00,2,0,1,2,22.96,26.515,68,7.0015,0,6,6
12:00:00,3,0,1,2,30.34,34.85,66,6.0032,38,114,152
19:00:00,2,0,0,1,27.88,31.82,65,11.0014,108,249,357
2:00:00,1,0,1,1,7.38,8.335,51,16.9979,0,3,3
11:00:00,4,0,0,1,10.66,15.15,35,0,31,166,197
18:00:00,2,0,0,1,28.7,31.82,42,16.9979,184,295,479
21:00:00,4,0,1,3,12.3,12.88,87,35.0008,0,6,6
4:00:00,2,0,1,1,21.32,25,48,22.0028,1,5,6
7:00:00,1,0,1,2,12.3,15.15,70,8.9981,3,285,288
17:00:00,3,0,1,1,31.98,37.12,59,15.0013,79,517,596
15:00:00,4,0,0,1,18.04,21.97,67,8.9981,106,311,417
8:00:00,4,0,1,1,18.86,22.725,82,0,31,386,417
22:00:00,1,0,0,1,4.92,5.305,36,26.0027,1,33,34
20:00:00,1,0,1,2,22.96,26.515,49,15.0013,49,237,286
2:00:00,4,0,0,1,18.86,22.725,63,27.9993,21,46,67
10:00:00,1,0,0,1,17.22,21.21,47,16.9979,36,86,122
15:00:00,2,0,0,1,33.62,38.635,49,7.0015,142,232,374
3:00:00,2,0,0,1,22.96,26.515,60,6.0032,8,19,27
22:00:00,1,1,0,2,12.3,13.635,49,23.9994,4,39,43
5:00:00,2,0,0,1,14.76,17.425,71,11.0014,2,1,3
19:00:00,3,0,1,1,26.24,30.305,65,8.9981,80,594,674
15:00:00,2,0,0,1,27.06,31.06,69,16.9979,206,253,459
10:00:00,2,0,1,1,26.24,31.06,41,22.0028,38,80,118
6:00:00,3,0,1,1,29.52,34.09,66,8.9981,8,144,152
16:00:00,1,0,1,1,27.88,31.82,39,19.0012,67,137,204
11:00:00,3,0,0,3,27.06,31.06,69,19.0012,66,128,194
12:00:00,3,0,1,2,21.32,25,45,0,39,212,251
12:00:00,2,0,1,2,27.06,31.06,61,15.0013,55,210,265
0:00:00,3,0,0,3,27.06,30.305,83,19.9995,19,71,90
15:00:00,4,0,0,1,20.5,24.24,36,12.998,251,364,615
22:00:00,3,0,0,1,29.52,34.09,66,15.0013,65,116,181
13:00:00,2,0,1,1,24.6,29.545,69,12.998,48,217,265
10:00:00,3,0,1,3,27.88,31.82,79,43.0006,30,130,160
16:00:00,1,0,1,2,25.42,31.06,41,43.0006,37,305,342
12:00:00,1,0,1,1,12.3,12.88,39,32.9975,6,155,161
22:00:00,1,0,1,1,13.94,17.425,49,7.0015,3,104,107
20:00:00,1,0,1,1,12.3,15.15,42,11.0014,4,210,214
3:00:00,2,0,0,1,21.32,25,59,7.0015,8,10,18
0:00:00,1,0,1,1,9.02,11.365,69,11.0014,3,5,8
3:00:00,3,0,1,3,22.96,26.515,94,8.9981,1,1,2
23:00:00,1,0,0,1,9.84,14.395,65,0,4,26,30
21:00:00,4,0,1,1,13.94,15.91,61,15.0013,4,164,168
11:00:00,4,0,1,1,17.22,21.21,71,8.9981,27,117,144
5:00:00,3,0,1,2,27.06,29.545,94,0,4,37,41
7:00:00,2,0,1,1,13.94,15.91,61,15.0013,13,283,296
4:00:00,3,0,1,1,28.7,32.575,54,8.9981,1,4,5
3:00:00,2,0,1,3,22.96,26.515,88,11.0014,0,2,2
13:00:00,4,0,0,2,15.58,19.695,87,19.0012,65,220,285
17:00:00,1,0,1,3,9.02,13.635,87,0,5,147,152
6:00:00,4,0,1,1,21.32,25,83,0,4,133,137
6:00:00,1,0,0,2,16.4,20.455,94,7.0015,2,9,11
13:00:00,4,0,1,1,22.96,26.515,46,6.0032,49,156,205
2:00:00,4,0,1,1,13.12,17.425,93,0,0,5,5
4:00:00,3,0,0,3,27.88,31.82,65,6.0032,3,2,5
14:00:00,4,0,0,2,15.58,19.695,76,8.9981,50,260,310
11:00:00,4,0,1,3,21.32,25,88,11.0014,11,76,87
16:00:00,2,0,0,2,29.52,32.575,37,7.0015,238,304,542
20:00:00,2,0,0,2,27.06,31.06,47,12.998,123,229,352
15:00:00,2,0,1,1,20.5,24.24,31,7.0015,98,171,269
5:00:00,4,0,0,1,12.3,15.15,87,8.9981,0,12,12
7:00:00,4,0,1,1,18.86,22.725,88,6.0032,15,326,341
19:00:00,3,0,1,1,30.34,33.335,48,12.998,56,320,376
11:00:00,4,0,1,1,13.94,15.91,42,16.9979,25,164,189
17:00:00,3,0,1,1,34.44,39.395,49,22.0028,72,473,545
17:00:00,3,0,1,3,19.68,23.485,82,31.0009,31,230,261
22:00:00,1,0,0,1,16.4,20.455,37,22.0028,27,45,72
14:00:00,3,0,1,1,27.88,31.06,30,6.0032,74,181,255
12:00:00,2,0,0,2,14.76,17.425,81,8.9981,79,123,202
3:00:00,4,0,1,1,18.04,21.97,67,19.0012,4,3,7
18:00:00,1,0,1,1,5.74,4.545,26,35.0008,10,214,224
14:00:00,3,0,1,1,30.34,33.335,51,11.0014,60,129,189
22:00:00,1,0,1,2,13.94,16.665,0,8.9981,4,30,34
13:00:00,2,0,1,1,27.88,31.82,34,22.0028,47,92,139
15:00:00,3,0,1,1,36.08,40.91,44,12.998,48,110,158
23:00:00,4,0,0,3,14.76,18.18,100,6.0032,3,48,51
22:00:00,2,0,1,1,21.32,25,77,6.0032,27,221,248
0:00:00,2,0,0,1,24.6,28.03,83,0,42,111,153
11:00:00,2,0,1,1,20.5,24.24,36,0,78,161,239
15:00:00,4,0,1,1,25.42,31.06,50,12.998,66,139,205
23:00:00,2,0,1,2,22.14,25.76,45,12.998,21,92,113
7:00:00,2,0,1,1,22.96,26.515,60,15.0013,13,504,517
19:00:00,2,0,1,1,28.7,31.82,37,19.0012,54,362,416
7:00:00,4,1,0,2,13.94,16.665,76,11.0014,3,151,154
16:00:00,2,0,1,1,28.7,31.82,37,27.9993,64,262,326
21:00:00,1,0,0,1,16.4,20.455,37,19.9995,20,73,93
2:00:00,3,0,0,1,21.32,25,63,0,27,62,89
12:00:00,1,0,1,3,12.3,16.665,81,0,4,51,55
19:00:00,2,0,1,1,18.04,21.97,62,16.9979,15,160,175
10:00:00,1,0,1,1,9.84,12.88,44,0,16,113,129
9:00:00,1,0,1,2,7.38,12.12,51,0,6,116,122
16:00:00,2,0,1,1,31.16,34.09,45,11.0014,69,286,355
18:00:00,2,0,1,1,22.14,25.76,22,27.9993,78,626,704
6:00:00,4,1,0,1,11.48,12.88,45,22.0028,0,46,46
13:00:00,4,0,1,2,16.4,20.455,58,11.0014,49,199,248
10:00:00,1,0,1,1,21.32,25,68,7.0015,34,130,164
